sample,alpha,kappa,beta_0
344,0.8241855728801147,3.3733790193645787,1.8889118024413631
345,0.8524305017745059,3.6666932217877717,1.776473371806436
346,-0.2831229042725907,1.232039990934484,-1.1177485584719575
347,-0.4636466960906076,1.1466934175915318,-1.5111890240106158
348,1.6996551856732809,0.9495841614457166,-0.15918173827857574
349,1.2129891580729146,0.9839889503920116,0.039783248675235486
350,0.7963260978230715,0.8193772151039737,1.0534120458767378
351,-0.006288609445369313,2.652234097510726,0.9434921000209556
352,1.1633523422705636,5.092957847552276,0.6008423545520417
353,0.02609277516354254,2.6245990302379956,1.9969864909086676
354,1.0166574825565273,3.039537173611279,0.47719734657011514
355,0.2799880369991801,2.5067833972671245,0.7757663796455511
356,0.7774596825803134,4.650001194473818,0.492020709557631
357,0.6550636896203488,3.2033302702616555,0.23866014702575364
358,0.09381147970061578,2.7263198767812744,0.38964027023685427
359,-0.4904564100607344,2.617691340700379,1.08555648957685
360,1.146631302997928,1.7688871975259273,0.4490703706270001
361,0.23152151797500864,4.5525535236657255,0.5904936668877658
362,0.67852087854713,1.6642305294175588,0.46000720942739237
363,0.5303114957417993,3.3611198095582946,0.4435646109703161
364,1.6163496824002594,2.2883587070358917,-0.04836628398490056
365,1.5782469340653296,2.285053165370957,-0.37266564769566307
366,-0.704943734083107,2.918147670155062,0.921083437016661
367,-0.7761704282319876,3.2335793981404417,0.4710370901023989
368,-0.19534523343699844,3.022643976845421,0.8467124428335476
369,0.8238120957704157,2.8720759343033353,0.9067479414639824
370,0.6663481650952896,2.011807318085843,0.3705322396380257
371,0.2264854680471944,3.821215711708905,1.2266880447884065
372,0.12729598245237475,2.5040860994069822,1.7227021382542895
373,0.8093592263743287,3.3727680440998875,0.506676302741769
374,0.4868860481940909,4.562613817392419,0.26602699781772415
375,0.6103315844033502,2.2021010667786034,1.3188498216960978
376,0.24704139404719155,4.756263424887214,0.9688410835431835
377,0.29140604796884967,3.509026111937036,1.2013492684270828
378,0.8216681396680126,2.545326412282973,0.541722138005031
379,0.4865959909319717,1.0788558776011983,0.5484853212879378
380,0.8703376452569432,0.8952910694845816,0.46277022645747645
381,-0.37331733149810764,2.3083646748629603,-0.11321348382393692
382,0.984089583886682,2.0117475490982546,0.7178407063752278
383,0.9743790671474836,1.052591582715603,1.8280904408921432
384,0.7607302889817614,1.0426315164476132,1.3896503604437227
385,0.6966059055537395,1.268381178782439,0.28352743251827117
386,0.20681491095789314,1.2775510133933459,0.4003227288284031
387,0.06259411033913884,2.3082585658471846,0.1758413924516487
388,0.35426377939021647,3.018369405189752,0.8806265361493727
389,0.8478318817030814,2.1676879052091373,0.3952130955214485
390,0.14661323444613072,2.2382393671849807,0.06742949079424605
391,0.8629912740072317,3.1320420821343244,1.2676110581700908
392,0.7882607605579498,5.07764448562893,0.0746362703739298
393,0.28706180082411614,3.7519499789739674,2.406169948586935
394,1.0687145883534024,3.275045948573123,0.061859252115934585
395,-0.42861151235222467,1.654102034876675,0.8933490509981479
396,0.8549931068091311,2.1436553928006887,-0.4502597509151599
397,0.6040527692147203,1.907975405341817,-1.2195085781544461
398,0.5359129801301725,4.390633338865327,1.060097655547116
399,0.35792328538135354,4.866285526697186,1.0327128852356486
400,-0.25526114254565013,0.7652266751851288,-0.9915800474350008
401,0.16631555511097532,0.4404880349497817,-0.24285568525321405
402,0.6389312574109574,5.645805515842736,0.5643566158122066
403,0.22179839080133548,0.9607635937727844,0.6189675942533539
404,-0.3917488114389329,0.5535282236511827,0.7572647896891426
405,-0.2717494873894029,1.1849119595443234,-0.33678911748155427
406,-1.1505563302040074,2.134498276775812,-0.40734989909075014
407,-0.017448339812510982,1.0362777718493257,-1.0505773552310171
408,0.22231481224401145,1.4471204904263018,-0.6660468873452411
409,0.8293931353002983,2.5600058391627702,0.49320491839501607
410,0.8398727882731506,2.5981157445625085,0.23006699194918476
411,0.41933122566555275,2.0801426429101055,0.4157767234105062
412,0.8281478359487443,1.6633808678503244,1.0625696556054938
413,0.5967800832090479,2.4669412395320576,0.7766618316470796
414,0.4213923126731001,2.1871620182437983,-0.6554085051832773
415,1.5584640826125256,2.626779635617265,0.3812835980463632
416,-0.23364192744106638,4.15282791937874,1.5271925919436744
417,0.34691641496401354,4.359764633632547,1.1325128985704827
418,0.5070722364679974,2.918604598408839,0.790062190979071
419,0.3246079406614862,2.712219496938199,0.4667893071951986
420,0.8122044885753887,3.358522021568371,0.7609572938267174
421,-0.2147790644281404,3.50229861783799,0.9441324336677953
422,0.24260534557268446,1.2440139238851287,-0.03764602104888433
423,-0.10857081335365285,0.9916088695249545,0.45944232412728747
424,0.31610418059257106,3.4627616020315073,1.9976911505326571
425,0.34778117836353145,3.4085225280647933,1.9718859365401977
426,0.4787528556193208,4.081988672602835,1.7244429072681098
427,0.5690149792770242,2.859654220960964,-0.0024808786566041237
428,0.010010570042022727,3.0311116371893148,1.235862774277999
429,0.912283433175684,3.1634408302485775,0.11141824162309273
430,-0.1680970135812935,2.172939554033074,1.5459649098293753
431,-0.12290858322988425,1.6999486009079023,-0.13484931373527445
432,0.8764216706179239,3.9018252520032797,1.2593424037825387
433,0.6765112163625163,3.9742969742127126,0.6966650117836657
434,0.11726762255856626,2.1141338003523926,0.9583672044117095
435,0.1830840250875783,2.7945372458563718,0.9380032366582831
436,0.3824149503378254,1.540471679045913,0.015530446936896772
437,0.8035454797764972,0.9068756278565114,0.5893584346503349
438,-0.4179712618573881,3.496532973513194,0.450589298393282
439,0.7534925433914761,0.8355005925714685,0.38291017381402087
440,0.3725683493160267,6.9884288665585546,0.5556159754728512
441,0.515313260673836,2.5240377645085,-0.21329763277363392
442,0.3460044236728414,1.0308792276313297,0.13586071215123754
443,0.6064898568728522,0.983723615134049,-0.055401534426018785
444,0.5808828223856134,0.7242280464606772,0.05925936363211154
445,0.6170486744864658,1.7210338699451542,-0.06653503466105477
446,-0.6274053035885703,1.7489046015881924,-0.2937576491655823
447,0.11879661780844185,1.2186525114699494,0.09746907544879935
448,-0.14328951641257515,2.285022760600596,0.3732469025011696
449,0.6732945913080124,2.476487872327836,0.6505592203338119
450,-0.24887993567128322,2.1097076140791207,0.9498565745513736
451,-0.17026796848988401,1.4649444720426033,-0.009296088473785722
452,0.7717851796762647,1.9113063564311719,0.9560134835190701
453,0.550613917793727,1.499077598616707,0.7337714224619172
454,-0.16563692165934976,2.932589062193683,0.30345525284554625
455,0.8316756569096153,2.0236503822431713,1.169797427064961
456,0.3258782095341001,2.877345127653482,0.44781326242000735
457,0.42250747005926587,2.000865713900997,0.5941333138561263
458,0.33771210632163023,3.7743103652117513,1.15078277338509
459,0.5919693914132395,2.5519170848300488,0.17150979501180627
460,0.3193942503557412,3.7840037980967614,1.1531368539099518
461,0.6431099439393337,3.44384310797248,0.9370820963963625
462,0.5188047275973657,3.015068332080127,1.8629898701175023
463,0.5216807684486531,3.15876879128403,0.7500354516391211
464,0.7323191273601115,3.8589630273093993,1.1428124338476793
465,0.4463458840155453,5.281417164093415,0.9436867070951613
466,0.5758608084322001,2.0959422020778016,0.7055520227873386
467,0.6457702858725858,2.0473180360219314,0.8634467011711368
468,-0.05444630928751358,1.5095739172552576,0.7833374940954037
469,-0.1250206294161321,2.2651493277804637,0.14546659364259854
470,0.9098120929350715,2.9657797783924145,1.169648105697137
471,0.4904203843541532,1.6236193969355561,-0.4980998964159643
472,0.584749063473629,1.9121871585927248,-0.22758151904253865
473,0.30322169096058943,1.0675693220738391,0.8509176956470922
474,0.5970633199881914,2.4706370023487416,-0.3116072231333513
475,0.3803647552314761,2.4908071984433313,1.3003501252744254
476,0.5352671051692992,4.99838137987497,0.2371973862698842
477,0.47730335147745834,1.7049636063543852,1.1086787420607385
478,0.4583161461019794,2.5897449221703677,0.35208689099920715
479,0.27058896546702976,1.9391595400232828,-0.29230310677725996
480,0.3327616644798641,4.803793509887151,1.578123281942758
481,0.07280429804813277,1.5657133075275136,0.14572578448527437
482,1.2145796968696463,1.6916779346239053,1.7401368808828948
483,1.5989389361558657,2.082726664792241,1.2325309202860393
484,1.5035387727675542,1.575808880492431,0.9835543818361585
